,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,HV1,HV2,KV1,KV2,AV1,Vfdt1,Vfdt2,HR1,HR2,HR3,THR1,THR2,HR4,HR5,HR6,THR4,THR5,HR7,HR8,HR9,THR7,THR8,H1,H2,H3,H4,H5,H6,H7,TH2,TH3,TH5,TH6,H8,H9,H10,H11,H12,H13,H14,TH9,TH10,TH12,TH13,H15,H16,H17,THR15,THR16,K1,K2,K3,K4,K5,K6,K7,TK2,TK3,TK5,TK6,K8,K9,K10,TK8,TK9,K11,K12,K13,TK11,TK12,A1,A2,A3,A4,A5,A6,A7,TA2,TA3,TA5,TA6,A8,A9,A10,TA8,TA9
M_DR_L201M1NAAA,66.58536,33.414640000000006,1.21846,63.46145799999999,1.321667,45.397805,0.922042,48.023038,0.698873,36.399653,0.685,87.723894,0.43,0.22833299999999998,-74.809733,71.43725400000001,164.603045,-144.092005,-42.134792,10.113367,32.200795,12.828333,9.202667,3.625667,37.15905,52.1453,6.222,-1.604667,7.826667,20.553842000000003,69.612837,5.792,-3.237,9.029,37.083483,81.69691800000001,34.303,35.458,-2.5983330000000002,13.867332999999999,35.790667,13.867332999999999,38.73,5.931081,53.601645,90.168592,66.58536,-3.359,5.041,-5.144667,-5.246333,-0.018667,-5.675333,10.716333,20.301313,66.207045,93.441902,69.358395,-12.989,-24.162,11.173,56.312982999999996,41.29421,10.783667,49.83,5.894667,51.133,61.400667000000006,7.366333,55.506,66.207045,46.910108,73.143458,97.606237,0.986333,-13.36,14.346333,46.153478,72.891886,2.975,-11.259,14.234,14.499845,64.519215,6.639333000000001,11.715667,-4.683,-1.682667,11.727,-1.682667,17.775667000000002,47.267379,44.688046,86.887629,66.58536,29.382333000000003,-20.373333,49.755666999999995,84.74639499999999,71.75024499999999
M_IZ_L206M1NAAA,74.036116,25.963884,0.761753,49.808310999999996,1.688333,35.638775,0.45136899999999996,29.513365999999998,0.379367,24.805303,0.793333,75.748269,0.555,0.34,23.486418,20.299445000000002,38.879171,-153.79775,-6.787128999999999,21.466510999999997,30.295797999999998,38.074333,27.012666999999997,11.061667,18.908943,52.998559,1.642,-2.785,4.427,61.707216,42.801153,8.241333000000001,-3.614667,11.856,28.228554,53.54518,53.946332999999996,56.284333,17.025667000000002,33.471667,54.646667,33.471667,39.258666999999996,9.391869,59.06901,94.361736,74.036116,-8.237,-0.221667,-10.242666999999999,-7.658,-5.972333,-9.628,10.021,55.326775,13.464468,87.98256500000001,90.194569,-6.208,-20.326332999999998,14.118332999999998,93.46724,24.478583999999998,9.609333,45.397,3.6556669999999998,46.586333,61.027667,8.332,57.45,73.739126,31.444303,80.543598,97.61827,3.5403330000000004,-3.1223330000000002,6.662667,24.631729999999997,75.503376,1.924,-11.418333,13.342332999999998,10.994942,72.157241,2.235,13.542333,-5.762,-0.154333,10.882,-2.835667,19.304333,54.678118999999995,24.804419,81.70551800000001,89.527208,27.862667,-25.167333,53.03,80.49362099999999,55.066159999999996
M_DR_L206M1NAAA,67.022176,32.977824,0.74284,48.572294,1.6816669999999998,35.717738,0.442434,28.929316999999998,0.382387,25.003007999999998,0.895,67.419793,0.438333,0.355,-17.054164,25.908421,38.764316,-42.62469,-17.213032000000002,11.330860000000001,18.309888,38.074333,27.156,10.918333,65.75595200000001,98.852485,2.679333,-1.803333,4.482667,59.557713,8.612452000000001,2.74,-8.241333000000001,10.981333,31.873385,74.998389,51.259667,51.415667,26.840667,35.905,54.905667,35.905,28.065,7.5001,52.653288,91.510663,67.022176,-5.289,0.643667,-5.787333,-3.1903330000000003,-1.300333,-4.739333,6.431,48.419401,3.176079,80.372351,99.287749,-2.076,-12.862667,10.786667,93.567803,14.316145,18.602332999999998,33.670667,13.687667000000001,34.225667,38.716667,18.943,25.029,66.724528,46.309422999999995,71.961301,100.0,4.566333,-1.046,5.6123330000000005,85.630259,10.317872999999999,-10.623333,-22.413667,11.790333,10.222907000000001,66.95985999999999,8.472333,21.795667,4.401333,6.589,16.075667000000003,6.589,17.394333,47.552378999999995,2.474822,87.121957,67.022176,25.003667,-7.469,32.472667,84.4409,26.806784999999998
M_IZ_L206M2NAAA,74.704693,25.295307,0.82109,53.666013,1.606667,37.376296999999994,0.510798,33.385501,0.37761,24.680392,0.688333,87.424239,0.576667,0.341667,-22.98087,88.70258100000001,150.068231,-156.983372,-49.928675,5.269369,46.738812,24.490333,14.348332999999998,10.142,21.851544,54.355183999999994,1.690667,-5.248,6.938667,61.493067,65.105159,6.870667,-4.6843330000000005,11.555,32.103907,84.42259,43.302667,44.061,0.294333,20.812667,47.066,20.812667,46.771667,4.657488,60.106214,92.00201700000001,74.704693,-12.188333,0.676333,-14.628667000000002,-12.141333,-9.802667,-13.925,15.381332999999998,55.790684,27.734415000000002,86.639531,84.298169,-0.629667,-14.316667,13.687,90.165849,41.359943,11.468667,48.741,2.026,49.894,60.393667,7.457667,58.367667000000004,74.39322299999999,50.580535,80.288742,98.850596,7.873,1.176667,6.696333,7.905424000000001,72.112667,-2.405,-21.127333,18.722333,76.777335,82.71956899999999,-1.874,11.705667,-7.3796669999999995,-0.679,10.135667,-2.139,19.085333,57.225115,49.539506,85.99538299999999,83.629424,24.528333,-35.629333,60.157667000000004,63.695556,27.868794
M_DR_L206M2NAAA,66.35418299999999,33.645817,0.8271700000000001,54.063399,1.706667,35.334355,0.484896,31.692543,0.44348000000000004,28.985621000000002,0.918333,65.734189,0.406667,0.281667,-26.788240999999996,36.000917,48.493217,-77.64385899999999,-3.3608300000000004,9.786013,9.890512,24.490333,14.28,10.210333,66.88973299999999,65.500486,4.584,-2.253333,6.837333,49.915265000000005,5.095695,2.924,-6.870667,9.794667,55.685525,76.70204,41.129667,41.689,7.563667,22.052667,46.732667,22.052667,39.169,4.127072,53.182163,90.64168599999999,66.35418299999999,-4.9183330000000005,6.770333,-4.950667,-4.306667,-1.782,-5.531667,12.302,47.897,23.043944,88.444124,80.370789,6.419,-6.108333,12.527333,66.041443,32.221928000000005,14.895667000000001,34.818667,4.2083330000000005,34.992333,43.695,14.828667000000001,39.486667,65.789459,45.84793,77.973396,100.0,10.348333,0.421667,9.926667,78.05820899999999,42.327529,-21.115667000000002,-34.419667,13.304,32.083473,85.20900300000001,5.272,17.036667,-1.9153330000000002,2.4153330000000004,14.180333,2.4153330000000004,18.952,48.318277,22.147902,87.768879,66.35418299999999,20.561667,-10.605333,31.167,87.37188,15.052914999999999
M_IZ_L217M1NAAA,65.680103,34.319897,1.101283,67.563395,1.226667,48.961958,0.899751,55.199431999999995,0.549837,33.732310999999996,0.638333,94.421315,0.388333,0.2,-43.915305,31.455232000000002,61.864757,-161.114916,13.608495000000001,33.33965,16.852141,3.5083330000000004,-1.130333,4.638667,54.176494999999996,44.431151,3.198667,-2.6446669999999997,5.843333,27.902403999999997,78.732442,5.563667,0.159333,5.404333,36.140637,56.478015,28.381333,28.386667,-14.417667000000002,-3.9723330000000003,26.699333000000003,-3.9723330000000003,42.804333,0.130719,55.90890600000001,91.077584,65.680103,-8.117,3.946,-9.29,-9.529333,-6.697667,-10.873333,14.819332999999999,39.170764,65.272086,94.647622,70.565774,-11.606333,-26.211667000000002,14.605332999999998,30.612245,25.847695,11.743333,38.695,1.801667,40.092667,58.550332999999995,7.161333,56.748667000000005,65.272086,37.301248,75.325916,96.097987,1.380667,-12.655,14.035667000000002,39.257307,76.18938,6.965667,-12.933,19.898667,10.201437,84.757869,4.911667,11.573333,-12.800667,-12.749333,6.347,-12.749333,24.407,48.695184000000005,65.272086,97.447273,65.680103,13.094,-18.372,31.466,88.471524,72.19784
M_DR_L217M1NAAA,68.448036,31.551964,1.078777,66.182618,1.233333,48.697184,0.8759889999999999,53.741642000000006,0.551447,33.831084000000004,0.588333,101.994509,0.421667,0.216667,-73.897525,111.139971,190.39795900000001,-206.896162,-98.931315,14.456748000000001,29.066190999999996,5.832667,-0.919667,6.752333,7.952969,68.031727,1.9276669999999998,-3.3696669999999997,5.297333,39.952053,48.540682000000004,4.481,-5.563667,10.044667,5.670839,88.18937700000001,34.529,37.101667,-16.931667,-2.7513330000000003,35.769333,-2.7513330000000003,54.033333,6.767036,58.993185,90.777588,68.448036,-7.6603330000000005,5.292667,-8.203667,-6.862,-1.9703330000000001,-7.735666999999999,13.795333,48.20339,24.306632999999998,93.911873,72.38911,-0.501667,-20.115333,19.613667,42.96321,11.953467999999999,10.61,42.887,2.6726669999999997,44.506333000000005,65.492667,9.977667,62.82,68.042226,47.394991,78.189572,98.744633,0.973333,-6.601667,7.575,15.64373,35.407705,0.883,-20.044,20.927,14.085830999999999,2.510236,2.842,14.856333,-9.018667,-7.418667,7.166,-7.418667,23.875,54.163014000000004,47.335371,93.844406,68.448036,13.457,-18.838667,32.295667,87.37194699999999,76.01928000000001
M_IZ_L260M1NAAA,67.84133100000001,32.158669,1.227457,64.264747,1.586667,37.818209,0.773884,40.517505,0.629143,32.939442,0.825,72.734397,0.49833299999999997,0.263333,-47.364239000000005,59.930317,84.90918,-112.85063899999999,-48.341678,24.467438,-3.41111,39.422333,23.366667,16.055667,69.427836,97.679526,0.09,-4.672,4.762,30.685223999999998,67.82674300000001,1.143667,-8.381,9.524666999999999,32.77386,55.628972999999995,49.887,55.1,18.098667000000003,34.809,54.7,34.809,37.576,10.497297999999999,52.084138,86.97262099999999,67.84133100000001,1.455667,3.595,-5.234333,-5.209,0.767667,-5.444,9.039,9.767695,66.695442,94.664172,70.252675,3.096,-12.418,15.514,86.93104,21.829613000000002,13.575667000000001,41.067667,7.132333,41.912667,50.164,13.201667,43.031667,67.52618000000001,32.305164000000005,78.561995,99.575372,0.214333,-5.5046669999999995,5.719,46.304842,34.500848,9.812667,-2.607333,12.42,37.314413,96.76508199999999,-3.1983330000000003,16.761,-7.802,0.859,6.093,-5.3556669999999995,24.563,48.219221000000005,24.752303,72.878824,100.0,29.674667,-18.676,48.350667,77.257988,55.319278000000004
M_DR_L260M1NAAA,67.714393,32.285607,1.151743,60.300698,1.543333,38.892247999999995,0.746993,39.109583,0.598313,31.325305,0.761667,78.779882,0.51,0.315,-46.559872999999996,50.408332,94.929107,-95.761399,-27.943459999999998,17.092741,38.865452000000005,39.379667,25.670667,13.709,26.036518,49.575191,4.9793330000000005,-0.09,5.069333,39.692935999999996,82.219785,10.076,-1.143667,11.219667,36.845846,84.355775,54.513,57.274667,12.896333,35.128667,55.338,35.128667,44.479667,8.493907,52.168965,100.0,67.714393,0.874,4.504333,-0.809667,0.572333,2.1806669999999997,-0.395333,5.551667,53.092048,23.028553,89.30367199999999,81.118826,4.544,-8.658333,13.202333,35.595483,65.641836,12.111667,46.704333,6.157,47.585667,53.891,9.204667,47.734,67.390291,45.423863,72.699569,95.580004,0.226333,-4.545333,4.771667,55.187286,49.104071000000005,-5.671,-19.470667000000002,13.799667000000001,74.871275,32.067510999999996,8.161667,15.085,-4.499667,-2.179,14.527667000000001,-2.179,21.300667,48.776232,46.605686,96.446825,67.714393,21.869,-11.94,33.809,82.83836099999999,71.936801
M_IZ_L265M1NAAA,63.074920999999996,36.925079,1.185647,77.510054,1.133333,52.96174499999999,1.046762,68.430921,0.58726,38.391257,0.558333,107.499253,0.398333,0.17666700000000002,-89.65136700000001,69.417587,141.45817,-198.09444399999998,-84.715526,30.161821000000003,7.283316,20.879333,16.003667,4.875667,16.475066,54.286733,2.636333,-2.929333,5.5656669999999995,45.022037,68.708541,6.623667,-4.6056669999999995,11.229333,68.759342,56.326474,42.939667,43.874333,2.043,10.719333,43.444666999999995,10.719333,42.092333,3.3363989999999997,55.875374,95.235426,63.074920999999996,-6.509,1.8223330000000002,-7.635333,-6.955333,-6.631667,-11.003667,12.826,40.352913,42.902631,75.277302,88.68714,3.030333,-13.609333,16.639667000000003,60.821856999999994,10.809315,3.010333,38.362667,2.275667,39.708,61.032332999999994,1.570667,59.826,62.633573,28.798989000000002,74.250345,98.82543299999999,7.027667,-2.068333,9.096,62.030854000000005,62.277884,-3.107,-26.536333000000003,23.429333,24.032401999999998,34.22619,6.441,14.667,-8.155333,-8.309,12.005333,-8.575,23.242,48.664999,62.633573,97.052959,63.666413,33.132333,-29.856,62.988333,86.180235,10.109508
M_DR_L265M1NAAA,64.81796800000001,35.182032,1.149033,75.11676800000001,1.131667,53.06819,1.016367,66.444062,0.598387,39.118797,0.575,104.43209,0.418333,0.14,-55.471602000000004,86.38458,188.654383,-212.363667,-112.91967,54.865244,56.550785,20.896,16.468,4.428,65.011516,54.96715699999999,3.149667,-3.0266669999999998,6.1763330000000005,15.760708,44.879152000000005,7.112,-5.663,12.775,5.908803,57.15971,45.458667,45.548,5.369,17.025333,44.475333,17.025333,40.575,4.8179099999999995,54.667108999999996,92.485473,64.81796800000001,-4.82,7.1683330000000005,-5.052667,-2.880667,-0.928667,-4.398667,12.333333,44.592313,1.046338,82.35299300000001,71.985485,1.124667,-17.788,18.912667000000003,49.468596999999995,37.732858,3.745333,42.486333,3.6413330000000004,44.055,61.123,-1.007667,62.130667,64.375733,14.499253,74.248182,97.657855,-0.397333,-6.351667,5.954333,66.486316,40.311771,-0.694667,-19.337,18.642332999999997,15.186201,0.6040220000000001,5.297667,14.320667000000002,-9.474,-7.643667,10.279667,-7.643667,23.794667,48.895392,63.194348,96.75080200000001,64.81796800000001,28.244667,-9.056333,37.301,85.582464,72.937945
M_IZ_L271M1NAAA,71.398663,28.601337,0.878107,57.019913,1.195,50.218584,0.735349,47.749955,0.46111,29.942208,0.593333,101.167949,0.38166700000000003,0.22,-65.38383,73.910823,113.766175,-166.810895,-73.82508100000001,36.019519,-14.306367000000002,25.509332999999998,19.250667,6.258667,35.380432,43.989629,1.158333,-3.8616669999999997,5.02,27.472003000000004,65.606765,12.741667,-3.935333,16.677,36.985667,53.282879,48.801,49.185,12.507,25.284667000000002,50.842667,25.284667000000002,38.585667,5.3378440000000005,61.21318,87.45698900000001,71.398663,-10.178,2.690667,-10.451333,-3.819,-3.819,-12.97,16.059667,57.596378,2.352624,71.398663,94.472755,-5.341667,-19.273,13.931332999999999,30.847343,65.68634200000001,12.316,49.523333,12.282333,50.449667,57.172,10.667333,46.874666999999995,70.980175,0.41611400000000004,77.689995,98.749127,0.746333,-13.245,13.991333,74.46288,49.084662,5.134333,-24.462667,29.597,54.68011,76.274007,3.478333,24.414333,-5.121333,3.2583330000000004,5.7146669999999995,0.340667,29.535667,59.255461,7.669884,96.080127,83.423213,13.611332999999998,-19.539333,33.150667,9.762325,77.299994
M_DR_L271M1NAAA,68.338072,31.661928000000003,0.8532930000000001,55.408657999999996,1.205,49.810365000000004,0.708084,45.979498,0.416997,27.077706,0.601667,99.80148,0.341667,0.25166700000000003,-54.73548100000001,77.98990500000001,110.186862,-223.292649,-104.3022,32.35589,-75.500587,25.301,19.316,5.985,47.067352,93.002083,4.4583330000000005,-1.001333,5.459667,43.902439,47.035329,4.686333,-12.411667,17.098,71.95121999999999,56.159477,43.211333,45.825,15.898667000000001,26.197,55.042667,26.197,39.144,6.985523,59.898604000000006,87.697835,68.338072,0.132333,11.832667,-0.7753329999999999,4.561333,8.37,-0.139,13.682,38.078721,1.490515,85.069199,99.44903599999999,9.966333,-0.399333,10.365667,12.091238,49.682221000000006,7.368333,48.872,5.523333,49.845667,64.935333,12.314667,59.412,67.922986,0.948509,80.642477,100.0,2.944,-11.56,14.504,75.884695,46.345890000000004,-25.194,-48.830667,23.636667000000003,63.850388,62.63229499999999,-26.132667,16.501333,-26.788,-6.214,-6.214,-32.822333,49.334666999999996,51.580088,0.679746,68.338072,75.117195,14.731667000000002,-21.648332999999997,36.38,37.627175,91.155514
M_IZ_L285M1NAAA,67.950079,32.049921000000005,1.027053,61.134127,1.481667,40.566866999999995,0.693969,41.307666,0.5537270000000001,32.959921,0.763333,78.74788000000001,0.421667,0.296667,-79.830189,63.638881000000005,55.53832,-90.535854,-97.510202,24.956529999999997,31.129008000000002,21.797333,5.607667,16.189667,36.559909999999995,98.07953,7.240667,-0.763,8.003667,66.815242,2.934988,9.268333,-8.714333,17.982667000000003,34.867248,84.88842700000001,30.248,32.676667,-7.792,7.223667,32.866333000000004,7.223667,41.653,6.538873000000001,51.626979999999996,94.970691,67.950079,-2.3033330000000003,5.931333,-4.359,-4.395,-4.088333,-8.627667,14.559,51.166613,46.421546,78.27266,82.04944499999999,-4.9503330000000005,-26.460333000000002,21.51,65.26079,26.925877000000003,8.844333,22.381332999999998,-0.847333,22.946,31.416,11.388333,32.263333,67.612022,41.665177,84.806857,100.0,6.4036669999999996,-1.422,7.825667,99.52381,57.819883,2.4716669999999996,-12.109333,14.581,19.360875,65.840898,-8.525333,10.596333,-22.615333,-20.543,-2.696333,-20.543,33.211667,47.35163,65.107488,91.225989,67.950079,26.371,-38.960333,65.331333,88.51826899999999,32.731956
M_DR_L285M1NAAA,71.945391,28.054609000000003,1.009,60.059523999999996,1.501667,39.993435,0.672488,40.029042,0.47332700000000005,28.174205999999998,0.718333,83.76888199999999,0.475,0.288333,-42.147519,55.89167,52.558503,-83.666195,-55.782173,21.285660999999998,86.432467,21.618,5.977666999999999,15.640332999999998,54.77318399999999,49.402392,0.763,-8.691667,9.454667,55.08531800000001,9.453102000000001,11.749667,-9.268333,21.018,35.590348,86.554637,37.659667,38.951667,-9.127333,13.582667,40.173333,13.582667,49.881667,5.9808650000000005,54.203506999999995,94.152827,71.945391,-5.5416669999999995,6.196333,-8.952,-7.543667,-6.185333,-11.226,17.422333,53.606091000000006,9.430944,89.68839100000001,77.942683,-7.814,-24.272,16.458,65.796515,26.310861,16.086667000000002,32.691666999999995,1.959,33.246666999999995,38.301333,17.52,36.342333,71.612112,43.73894,83.463483,100.0,-0.391,-11.948667,11.557667,74.41564,70.915184,-0.153667,-17.587,17.433332999999998,72.928799,66.339118,-6.279667,9.910667,-23.153667000000002,-18.967,6.205667,-18.967,33.064333000000005,50.631225,69.033737,90.357077,71.945391,23.346,-13.295667000000002,36.641667,76.988708,11.23236
M_IZ_L288M1NAAA,67.43500300000001,32.564997,1.20964,67.20222199999999,1.07,56.08783199999999,1.130968,62.831571999999994,0.5838770000000001,32.437593,0.541667,110.977553,0.353333,0.175,-95.609195,96.253777,200.044741,-195.402936,-112.622234,27.205470000000002,37.376381,10.938,7.0816669999999995,3.8563330000000002,47.045507,54.673088,6.523,-2.004667,8.527667,19.478163000000002,72.126573,0.361667,-8.095333,8.457,54.276977,62.991539,28.286666999999998,30.248333000000002,-11.353,3.067,30.610667,3.067,42.753333000000005,7.787155,54.53284,95.860127,67.43500300000001,-1.562,2.482,-7.896,-7.784667,-2.356667,-8.483333,11.029,20.57433,66.188789,91.31014,72.11789,3.789,-13.55,17.339,45.202778,17.60835,7.413,43.016,-1.35,44.604,57.69133299999999,6.127333,59.041332999999995,66.967605,44.714611,75.398472,99.065203,6.332667,-1.319,7.651667,91.913186,78.046883,14.801667000000002,-8.663667,23.465332999999998,16.224283,33.650794,7.187333,17.330667000000002,-8.687,-6.537333,10.733667,-6.537333,26.017667000000003,52.972131000000005,65.418438,95.45826,67.43500300000001,29.391666999999998,-13.717,43.108667,77.836095,74.30494499999999
M_DR_L288M1NAAA,66.38217,33.61783,1.144317,63.573147999999996,1.053333,57.181127000000004,1.088366,60.464773,0.625763,34.76463,0.5283329999999999,113.67803400000001,0.348333,0.193333,-85.96463100000001,85.230173,194.16345,-158.594399,-101.291514,27.138871999999996,43.047041,10.202667,6.725,3.477667,43.475463,6.570236,1.182333,-6.523,7.705333,21.485914,69.485008,9.507333000000001,-0.05,9.557333,21.740216,81.03453499999999,30.892,32.125667,-5.590333,8.256,31.508667,8.256,38.248667,7.564133999999999,54.469435,99.691358,66.38217,-9.783333,-2.5053330000000003,-11.178,-11.232667,-7.727,-12.582667,10.077333,50.08518,45.53529,88.101192,70.541035,-18.472667,-32.658667,14.186,61.841937,17.761934,10.527333,42.785333,3.592,44.180333000000005,52.870332999999995,4.150333,49.862667,65.905661,46.003596,72.54001099999999,97.267186,1.614333,-13.721333,15.335667,44.200565999999995,77.07722199999999,12.804,-5.185667,17.989667,16.813759,92.51503199999999,7.2226669999999995,16.771667,-6.541,-4.466667,12.170333,-4.466667,23.312667,53.403721,64.97103299999999,97.014702,66.38217,27.108666999999997,-4.483333,31.592,85.218521,71.47429699999999
M_IZ_L315M3NAAA,62.311429000000004,37.688571,1.1959,74.74375,1.131667,53.044343000000005,1.0579,66.118769,0.603757,37.734792,0.576667,104.20409599999999,0.396667,0.158333,-32.766311,47.050144,61.610326,-71.94544,-0.032352,-4.954723,-0.512987,25.419667,12.395,13.024666999999999,52.738447,96.462203,7.114333,-5.306667,12.421,42.866772999999995,66.777156,0.7256670000000001,-14.129332999999999,14.855,100.0,44.683195,53.45166700000001,54.823333,24.941,27.266,55.413,26.581,31.267333,5.957264,49.920249,98.238035,64.24842,9.299333,13.475333,-3.341,-3.725,1.607333,-6.293667,19.769,13.546831,61.869393,90.338406,67.770543,-3.3843330000000003,-19.578332999999997,16.194,39.987088,47.971198,48.519667,65.574333,45.353,66.38766700000001,71.47466700000001,47.296667,26.356,61.869393,40.679885,71.59569599999999,96.034483,-5.509333,-20.040667000000003,14.531332999999998,77.557379,23.076795999999998,5.716667,-11.991,17.707667,26.416309000000002,73.025044,20.150667000000002,23.167,11.369333000000001,13.191332999999998,23.256332999999998,10.266333,14.808667000000002,19.579254000000002,24.395343,94.586699,77.930448,26.244667,-19.553667,45.798333,11.194284,83.102953
M_DR_L315M3NAAA,64.21179599999999,35.788204,1.0406229999999999,65.038958,1.108333,54.140001,0.939135,58.695948,0.592143,37.008958,0.555,108.11395800000001,0.426667,0.15,-76.371282,82.786488,96.28222,-117.253473,-39.712662,19.668723,-1.9188509999999999,24.549332999999997,14.533,10.016333,61.315143000000006,49.775087,6.617667,-6.978667,13.596333,22.114862,65.395386,14.051667000000002,2.696333,11.355333,43.152577,41.277224,57.375,58.071332999999996,21.503,31.033,59.559,31.033,38.248,6.321347,52.183127,92.774538,64.21179599999999,-6.5816669999999995,4.258333,-9.612333,-7.791,-1.586333,-10.841667,15.615667000000002,20.002916,39.849181,83.755318,69.768435,6.305,-12.265667,18.570667,82.70828900000001,53.120096999999994,42.038,73.54566700000001,40.360667,74.044,77.565333,41.553,38.178333,63.760630000000006,21.972773999999998,72.48983299999999,100.0,9.630666999999999,-6.293,15.923667000000002,75.264452,18.048724,12.066,-0.777667,12.843667,15.221343,75.473057,21.418667000000003,24.290667000000003,6.063667,15.927,25.437333,12.718667,19.817667,31.834513,6.46854,96.847288,87.526427,23.228,-22.401667,45.629667,37.518769,87.52436999999999
M_IZ_L324M1NAAA,62.703941,37.296059,1.296823,73.697383,1.206667,49.727354999999996,1.0749,61.08576600000001,0.6465529999999999,36.743047,0.67,89.56554100000001,0.371667,0.165,-104.616589,69.074203,157.922481,-73.404325,-55.15108000000001,37.499109999999995,13.344845000000001,23.085,13.391333,9.693667,69.461679,94.491776,3.564,-3.9706669999999997,7.534667,28.190594,43.584989,-0.649667,-11.490667,10.841,74.273859,64.703051,41.809,43.118333,-1.8183330000000002,15.848667,40.764333,15.848667,44.936667,7.449915,48.478455,100.0,62.703941,0.849,6.124667,-5.771,-5.897667,1.045,-6.521333,12.646,16.01892,62.289545999999994,97.495327,66.852517,4.12,-12.929,17.049,60.900544999999994,36.114176,7.968,38.001667,1.49,38.792333,41.409,8.468,39.919,62.289545999999994,28.746447999999997,64.642703,96.981403,0.613,-8.193333,8.806333,79.674852,61.185218000000006,0.488333,-18.310667000000002,18.799,45.109485,78.92039,6.624,17.34,-10.715,1.449333,6.942667,-0.397667,28.055,47.937723,4.834423,93.46151400000001,73.562024,40.454,-14.214667000000002,54.668667000000006,88.86019,38.909193
M_DR_L324M1NAAA,68.228239,31.771760999999998,1.2228629999999998,69.493833,1.17,51.320902000000004,1.045678,59.425039,0.65027,36.954336,0.536667,111.829523,0.45,0.22,-104.749178,116.3304,251.803131,-161.76214099999999,-80.7209,25.104385999999998,66.36135,24.369667,14.564333,9.805333000000001,24.831723,86.649165,4.703667,-3.435667,8.139333,30.993019,72.18440799999999,13.851667,0.8466670000000001,13.005,24.554619,77.916597,51.444,54.581,2.5236669999999997,21.195,49.585333,21.195,52.057333,8.240416999999999,55.381829,96.65272,68.228239,-6.054667,5.254,-8.454,-6.225,0.021667,-7.104667,13.708,54.035095,4.698082,88.565759,70.50725200000001,-22.12,-40.972,18.852,85.887338,10.190066999999999,14.297667,56.54966700000001,4.542,57.981333,65.51333299999999,9.809333,60.971332999999994,67.80056400000001,44.10544,73.204089,96.858133,-4.463667,-25.512,21.048333,43.923751,75.036899,11.905333,-6.758667,18.664,66.267225,74.424762,12.192667,13.901,-7.344666999999999,-1.889,17.617,-1.889,24.961667000000002,50.248567,6.990935,94.434488,68.228239,32.471667,-12.944666999999999,45.416333,85.022139,71.361428
M_IZ_L351M1NAAA,73.657185,26.342815,0.48779700000000004,27.404307,1.051667,57.595514,0.474163,26.638346000000002,0.207537,11.659363,0.56,110.11011,0.213333,0.278333,-31.140054,23.252578,88.909203,-99.90177299999999,-87.205534,-2.343485,67.28439,29.187,26.393,2.794,63.372239,41.745373,0.985,-2.114667,3.0996669999999997,25.631007999999998,69.76870799999999,0.252,-8.329333,8.581333,29.882562,76.478387,49.223667,50.450333,39.069666999999995,49.912,50.034667,46.723667,11.490333,52.31434,49.530015999999996,75.19411600000001,91.028216,0.517333,3.079,-2.612,-2.674667,0.9686670000000001,-2.7336669999999996,5.812667,40.045724,73.177222,98.69330699999999,75.917923,15.681332999999999,-1.072667,16.754,32.063381,32.640198,36.659333000000004,55.254667000000005,23.517667000000003,55.389667,55.623,25.345667000000002,32.105333,73.177222,19.546915,75.00210799999999,100.0,2.6006669999999996,-4.775333,7.376,89.906314,45.225674,-9.981667,-28.529333,18.547667,25.357285,30.689051,2.688333,14.770332999999999,-12.842333,-11.848333,6.011,-11.848333,27.612667,41.457186,71.722631,96.461976,73.657185,28.178,1.185333,26.992666999999997,82.988877,78.39015500000001
M_DR_L351M1NAAA,77.850972,22.149028,0.5155930000000001,28.965918,0.965,62.271242,0.537361,30.188840000000003,0.28026,15.744944,0.491667,122.20446899999999,0.278333,0.281667,-27.456826,36.21521,106.88176000000001,-153.146489,-77.075903,4.747122,58.31108199999999,28.829333000000002,26.822667,2.0066669999999998,14.000448,72.556135,1.371,-1.149,2.52,39.17671,52.128847,4.931667,-0.476333,5.408,35.411384000000005,51.279249,48.437333,48.545667,33.901666999999996,46.435666999999995,49.557333,45.956,15.656332999999998,3.9746620000000004,56.943362,93.60465400000001,85.865544,0.136667,2.895667,-0.922333,-0.583667,1.8863330000000003,-1.433,4.697,40.896359000000004,51.007259000000005,98.575429,83.424952,27.125333,7.276667,19.848667000000003,37.878661,35.773758,37.753667,58.41,24.358,58.42,58.447667,25.362667000000002,34.928,77.166208,8.953969,78.204062,100.0,15.460332999999999,1.039667,14.420667000000002,81.156889,54.781201,-26.869667,-40.339,13.469332999999999,46.021511,38.291226,1.242,13.473,-11.582667,-9.300667,3.963333,-9.473666999999999,25.055667,42.796023999999996,74.898145,97.86925,79.841022,23.391667,-2.5926669999999996,25.984333,83.16237199999999,82.812545
